cyprus,2010,6.5803
cyprus,2015,6.3753
cyprus,2016,6.2914
czechia,2005,3.8904
czechia,2010,4.0645
czechia,2015,5.7889
czechia,2016,5.5874
dem. rep. of the congo,2010,1.525
dem. rep. of the congo,2013,2.0622
dem. rep. of the congo,2015,2.1704
dem. rep. of the congo,2017,1.455
denmark,2005,8.0856
denmark,2010,8.5596
denmark,2013,8.4944
denmark,2014,7.6349
djibouti,2005,8.3659
djibouti,2007,8.4063
djibouti,2010,4.4902
djibouti,2015,5.3407
djibouti,2016,5.7913
djibouti,2018,5.5594
dominica,2015,3.3869
dominican republic,2002,1.914
dominican republic,2003,1.8447
dominican republic,2007,2.0468
ecuador,2000,1.1509
ecuador,2010,4.5074
ecuador,2015,4.9987
egypt,2005,4.7944
egypt,2008,3.7608
el salvador,2005,3.1779
el salvador,2008,4.4581
el salvador,2010,4.0481
el salvador,2015,3.9099
el salvador,2016,3.8312
el salvador,2017,3.7329
el salvador,2018,3.6008
eritrea,2002,3.5239
eritrea,2004,3.149
eritrea,2006,2.127
estonia,2002,5.4687
estonia,2004,4.9118
estonia,2005,4.8449
estonia,2010,5.527
estonia,2013,4.8384
estonia,2015,5.139
estonia,2016,5.1732
eswatini,2005,6.4846
eswatini,2010,6.1184
eswatini,2014,7.1277
ethiopia,2002,3.6325
ethiopia,2010,4.4966
ethiopia,2015,4.7379
fiji,2004,6.1649
fiji,2005,5.122
fiji,2009,4.4985
fiji,2011,4.1731
fiji,2013,3.8829
finland,2005,6.0361
finland,2010,6.5407
finland,2015,7.0801
finland,2016,6.8974
gabon,2000,3.8271
gabon,2010,3.0781
gabon,2014,2.6667
gambia,2005,1.1392
gambia,2010,4.1561
gambia,2012,4.1012
gambia,2015,2.1353
gambia,2018,2.4328
georgia,2005,2.4843
georgia,2008,2.9196
georgia,2009,3.2224
georgia,2012,1.9833
georgia,2017,3.8497
germany,2010,4.9137
germany,2015,4.8052
germany,2016,4.8009
ghana,2005,7.4221
ghana,2010,5.5406
ghana,2014,4.4918
ghana,2015,4.5109
ghana,2018,3.9894
greece,2005,3.964
grenada,2003,3.9267
grenada,2017,3.1704
guatemala,2008,3.1845
guatemala,2010,2.8031
guatemala,2015,2.9552
guatemala,2018,2.9271
guinea,2005,1.8491
guinea,2010,2.5512
guinea,2015,2.5171
guinea,2018,2.5725
guinea-bissau,2010,1.8608
guinea-bissau,2013,2.1325
guyana,2004,5.5129
guyana,2005,8.1397
guyana,2010,3.6386
guyana,2012,3.1824
guyana,2015,5.2148
guyana,2018,5.8884
haiti,2015,3.1572
haiti,2018,2.7805
honduras,2013,5.8749
honduras,2015,6.413
honduras,2018,6.0812
hungary,2005,5.3284
hungary,2010,4.769
hungary,2015,4.5721
hungary,2016,4.7108
iceland,2005,7.3561
iceland,2010,6.9785
iceland,2015,7.5324
iceland,2016,7.4599
india,2005,3.1888
india,2010,3.3777
india,2013,3.8447
indonesia,2005,2.8728
indonesia,2010,2.8123
indonesia,2014,3.288
indonesia,2015,3.5836
iran,2002,4.4849
iran,2005,4.0565
iran,2010,3.7092
iran,2014,2.8014
iran,2015,2.7974
iran,2018,3.9554
ireland,2005,4.5222
ireland,2010,6.038
ireland,2015,3.7583
ireland,2016,3.7197
israel,2005,5.7645
israel,2010,5.5416
israel,2015,5.8545
israel,2016,5.8493
italy,2005,4.2494
italy,2010,4.3524
italy,2015,4.0817
italy,2016,3.8293
jamaica,2004,3.9126
jamaica,2005,4.6164
jamaica,2008,6.1913
jamaica,2009,6.1985
jamaica,2010,6.3706
jamaica,2015,5.4558
jamaica,2018,5.4073
japan,2014,3.5906
japan,2016,3.1862
jordan,2018,3.5885
kazakhstan,2005,2.2635
kazakhstan,2009,3.0607
kazakhstan,2015,2.7886
kazakhstan,2016,2.9781
kazakhstan,2018,2.751
kenya,2004,6.7969
kenya,2005,7.3357
kenya,2006,7.0498
kenya,2010,5.5082
kenya,2015,5.2713
kenya,2018,5.3202
kiribati,2001,11.9881
kuwait,2005,4.7383
kuwait,2006,3.76
kyrgyzstan,2005,4.8738
kyrgyzstan,2010,5.8188
kyrgyzstan,2014,5.5316
kyrgyzstan,2015,5.9855
kyrgyzstan,2017,6.0262
lao people's dem. rep.,2002,2.8252
lao people's dem. rep.,2005,2.4141
lao people's dem. rep.,2010,1.7098
lao people's dem. rep.,2014,2.9378
latvia,2004,4.8551
latvia,2010,5.081
latvia,2015,5.3372
latvia,2016,4.7196
lebanon,2005,2.6471
lebanon,2010,1.6143
lebanon,2011,1.6464
lebanon,2013,2.4347
lesotho,2001,9.3651
lesotho,2005,12.0797
lesotho,2008,12.0835
lesotho,2018,6.5117
liberia,2008,1.7017
liberia,2012,1.7771
liberia,2014,2.2791
liberia,2018,2.5841
liechtenstein,2004,2.4333
liechtenstein,2007,1.9212
liechtenstein,2008,2.0484
liechtenstein,2011,2.556
lithuania,2005,4.8732
lithuania,2010,5.299
lithuania,2015,4.2172
lithuania,2016,4.0085
luxembourg,2001,3.5558
luxembourg,2015,3.9552
madagascar,2005,3.8482
madagascar,2008,2.9104
madagascar,2009,3.1775
madagascar,2012,2.7322
madagascar,2013,2.0823
madagascar,2015,2.5682
madagascar,2018,3.2348
malawi,2001,4.509
malawi,2003,3.2157
malawi,2010,3.5398
malawi,2013,5.4162
malawi,2015,5.6087
malawi,2016,4.7486
malawi,2018,4.7148
malaysia,2004,5.9239
malaysia,2009,5.9742
malaysia,2010,4.9665
malaysia,2013,5.4812
malaysia,2015,4.9727
malaysia,2018,4.5348
maldives,2005,5.0168
maldives,2010,4.1175
maldives,2015,4.3666
maldives,2016,4.0673
mali,2005,3.5222
mali,2010,3.3439
mali,2015,3.8015
mali,2016,3.096
mali,2017,3.7868
malta,2004,4.4608
malta,2010,6.4549
malta,2015,5.2046
marshall islands,2002,8.6699
marshall islands,2003,12.24
mauritania,2004,2.5169
mauritania,2010,3.6043
mauritania,2013,2.9374
mauritania,2016,2.6311
mauritius,2005,4.0782
mauritius,2010,3.5515
mauritius,2015,4.8867
mauritius,2018,4.8346
mexico,2005,4.8457
mexico,2010,5.1592
mexico,2011,5.1057
mexico,2015,5.2352
mexico,2016,4.9098
micronesia,2000,6.7082
micronesia,2015,12.4595
monaco,2004,1.2439
monaco,2010,1.3174
monaco,2014,1.022
monaco,2016,1.371
monaco,2017,1.4612
mongolia,2000,5.5504
mongolia,2002,7.2108
mongolia,2004,4.3257
mongolia,2010,4.6451
mongolia,2013,4.9408
mongolia,2015,4.177
mongolia,2017,4.0858
montserrat,2001,4.7891
montserrat,2004,3.8438
montserrat,2009,5.1275
montserrat,2018,8.3223
morocco,2008,5.3422
morocco,2009,5.2606
mozambique,2005,4.4301
mozambique,2006,4.2743
mozambique,2013,6.4801
mozambique,2018,5.5985
myanmar,2011,0.7874
myanmar,2017,2.1646
myanmar,2018,1.9726
namibia,2000,6.9914
namibia,2003,6.2749
namibia,2008,6.484
namibia,2010,8.3496
namibia,2014,3.1032
nepal,2003,3.1144
nepal,2005,3.3646
nepal,2010,3.6317
nepal,2015,3.7036
nepal,2018,5.1637
netherlands,2005,5.1094
netherlands,2010,5.4891
netherlands,2015,5.3482
netherlands,2016,5.4796
new zealand,2005,6.279
new zealand,2010,7.0024
new zealand,2015,6.3402
new zealand,2016,6.4428
nicaragua,2002,2.391
nicaragua,2003,2.422
nicaragua,2010,4.4842
nicaragua,2015,4.0784
nicaragua,2016,4.0812
nicaragua,2017,4.3395
niger,2003,2.4016
niger,2010,3.7333
niger,2015,6.0173
niger,2017,3.5427
niger,2018,4.9198
north macedonia,2002,3.3002
norway,2005,6.8687
norway,2010,6.7405
norway,2015,7.5525
norway,2016,7.9761
oman,2002,4.3251
oman,2005,3.5172
oman,2009,4.1878
oman,2013,4.9701
pakistan,2005,2.2544
pakistan,2007,2.6353
pakistan,2010,2.2869
pakistan,2013,2.4934
pakistan,2015,2.65
pakistan,2017,2.8995
palau,2001,7.7805
palau,2002,7.5793
panama,2002,4.1916
panama,2004,3.5787
panama,2008,3.5023
panama,2011,3.159
papua new guinea,2018,1.9264
paraguay,2004,2.8699
paraguay,2010,2.7729
paraguay,2012,3.6675
paraguay,2016,3.4383
peru,2005,2.839
peru,2010,2.8673
peru,2015,3.9703
peru,2018,3.7199
philippines,2005,2.4263
philippines,2009,2.653
poland,2005,5.4261
poland,2010,5.0684
poland,2015,4.8123
poland,2016,4.6393
portugal,2005,5.0708
portugal,2010,5.4029
portugal,2015,4.8829
puerto rico,2014,6.0727
qatar,2005,3.9719
qatar,2009,3.4132
qatar,2010,4.5397
qatar,2014,3.6054
qatar,2017,2.8638
republic of korea,2016,4.5944
republic of moldova,2005,7.1627
republic of moldova,2010,7.5923
republic of moldova,2014,6.266
republic of moldova,2018,5.5111
romania,2005,3.5004
romania,2010,3.4954
romania,2015,3.1068
romania,2016,2.9741
russian federation,2005,3.7719
russian federation,2008,4.1018
russian federation,2013,3.7562
russian federation,2015,3.8337
russian federation,2016,3.743
rwanda,2000,3.9168
rwanda,2001,5.4245
rwanda,2010,4.8911
rwanda,2015,3.7515
rwanda,2016,3.5398
rwanda,2018,3.1133
saint kitts and nevis,2005,3.629
saint kitts and nevis,2007,3.9931
saint kitts and nevis,2015,2.6063
saint lucia,2004,3.841
saint lucia,2005,4.7381
saint lucia,2006,5.2504
saint lucia,2010,3.8173
saint lucia,2011,3.8128
saint lucia,2015,4.4012
saint lucia,2018,3.6796
saint vincent & grenadines,2005,6.3508
saint vincent & grenadines,2010,5.0852
saint vincent & grenadines,2018,5.6812
samoa,2001,3.8263
samoa,2002,3.8414
samoa,2008,5.1442
samoa,2016,4.0805
san marino,2010,2.3098
san marino,2011,2.3829
san marino,2017,3.147
sao tome and principe,2005,4.8565
sao tome and principe,2010,9.6515
sao tome and principe,2014,3.7488
sao tome and principe,2015,3.8645
sao tome and principe,2018,5.1491
saudi arabia,2005,5.4309
saudi arabia,2008,5.1378
senegal,2005,4.0577
senegal,2010,5.1825
senegal,2015,5.4564
senegal,2016,5.1131
senegal,2018,4.652
serbia,2010,4.3278
serbia,2015,3.789
serbia,2017,3.7151
seychelles,2002,5.1933
seychelles,2003,5.3749
seychelles,2006,4.7701
seychelles,2014,4.0837
seychelles,2016,4.4183
sierra leone,2005,2.797
sierra leone,2010,2.5886
sierra leone,2011,2.6689
sierra leone,2014,2.6629
sierra leone,2018,7.1385
singapore,2005,3.196
singapore,2010,3.0804
singapore,2013,2.8544
slovakia,2005,3.7652
slovakia,2010,4.1159
slovakia,2015,4.6356
slovakia,2016,3.9027
slovenia,2003,5.6913
slovenia,2005,5.5824
slovenia,2010,5.5625
slovenia,2015,4.9082
slovenia,2016,4.8029
solomon islands,2010,9.8606
south africa,2005,5.0632
south africa,2006,5.0726
south africa,2009,5.2487
south africa,2010,5.7217
south africa,2014,6.0466
south africa,2015,5.9562
south africa,2018,6.159
south sudan,2014,1.713
south sudan,2015,1.5406
south sudan,2016,1.4969
south sudan,2017,0.981
spain,2005,4.13
spain,2010,4.8191
spain,2015,4.2724
spain,2016,4.2091
sri lanka,2010,1.7177
sri lanka,2015,2.2288
sri lanka,2018,2.1119
state of palestine,2010,6.7255
state of palestine,2015,5.1414
state of palestine,2017,5.2523
sudan,2005,1.5631
sudan,2009,2.2187
sweden,2005,6.552
sweden,2010,6.6148
sweden,2015,7.5483
sweden,2016,7.6699
switzerland,2005,5.2041
switzerland,2010,4.9261
switzerland,2015,5.1006
switzerland,2016,5.1133
syrian arab republic,2002,5.24
syrian arab republic,2004,5.3715
syrian arab republic,2009,5.1301
tajikistan,2005,3.5121
tajikistan,2010,4.0068
tajikistan,2015,5.2314
thailand,2004,4.0309
thailand,2005,3.9386
thailand,2010,3.5084
thailand,2013,4.124
timor-leste,2010,2.4494
timor-leste,2014,2.6913
timor-leste,2015,4.3539
timor-leste,2018,4.1284
togo,2000,3.9209
togo,2005,3.1598
togo,2010,4.0965
togo,2015,5.1086
togo,2016,5.0331
togo,2017,5.0339
togo,2018,5.4289
tonga,2004,3.908
trinidad and tobago,2003,3.1366
tunisia,2000,6.202
tunisia,2002,5.79
tunisia,2005,6.4516
tunisia,2008,6.2722
tunisia,2010,6.2548
tunisia,2015,6.5992
turkey,2004,3.0202
turkey,2006,2.7506
turkmenistan,2012,3.0493
turks and caicos islands,2002,5.0691
turks and caicos islands,2003,4.7288
turks and caicos islands,2005,2.541
turks and caicos islands,2015,3.1575
turks and caicos islands,2018,2.9144
uganda,2004,4.9524
uganda,2010,2.389
uganda,2014,2.2507
uganda,2015,2.7738
uganda,2018,2.5208
ukraine,2000,4.1662
ukraine,2005,6.0644
ukraine,2009,7.318
ukraine,2014,5.8749
ukraine,2017,5.4123
united kingdom,2005,4.9665
united kingdom,2010,5.7416
united kingdom,2015,5.6094
united kingdom,2016,5.487
united rep. of tanzania,2005,3.5463
united rep. of tanzania,2009,3.9608
united rep. of tanzania,2010,4.5417
united rep. of tanzania,2014,3.3849
united rep. of tanzania,2018,3.6964
united states of america,2014,4.9617
uruguay,2005,2.7148
uruguay,2006,2.8803
uruguay,2011,4.3553
uruguay,2017,4.8403
uzbekistan,2015,5.7864
uzbekistan,2017,5.2813
vanuatu,2001,8.9512
vanuatu,2003,8.4417
vanuatu,2008,5.783
vanuatu,2009,5.013
vanuatu,2015,5.5499
vanuatu,2017,4.6954
venezuela,2009,6.8747
viet nam,2010,5.1372
viet nam,2013,5.652
viet nam,2018,4.1728
yemen,2001,9.2377
yemen,2008,5.1514
zambia,2004,2.4634
zambia,2005,1.7355
zambia,2008,1.0997
zambia,2015,4.6243
zambia,2016,3.7479
zambia,2017,3.7297
zambia,2018,4.6674
zimbabwe,2010,1.5441
zimbabwe,2014,6.1384
zimbabwe,2018,4.6045
